tests/threads/tthreadheapviolation1.nim C --threads:on --tlsEmulation:on( 0.29614592 secs)
tests/threads/tthreadvars.nim C --threads:on                ( 0.76614308 secs)
tests/threads/tthreadvars.nim C --threads:on -d:release     ( 1.90062594 secs)
tests/threads/tthreadvars.nim C --threads:on --tlsEmulation:on( 0.83178616 secs)
tests/threads/ttryrecv.nim C --threads:on                   ( 1.49207568 secs)
tests/threads/ttryrecv.nim C --threads:on -d:release        ( 3.12725592 secs)
tests/threads/ttryrecv.nim C --threads:on --tlsEmulation:on ( 1.62126923 secs)
tests/float/tfloat1.nim C                                   ( 0.70265698 secs)
tests/float/tfloat2.nim C                                   ( 0.69176149 secs)
tests/float/tfloatmod.nim C                                 ( 0.71450830 secs)
tests/float/tfloatmod.nim C++                               ( 1.71848369 secs)
tests/float/tfloatmod.nim JS                                ( 2.11897659 secs)
tests/float/tfloatrange.nim C                               ( 1.84284472 secs)
tests/arithm/tarithm.nim C                                  ( 0.73372149 secs)
tests/arithm/tashr.nim C                                    ( 0.59953856 secs)
tests/arithm/tashr.nim JS                                   ( 0.83411717 secs)
tests/borrow/tinvalidborrow.nim C                           ( 0.28504157 secs)
tests/compilerapi/tcompilerapi.nim C                        (21.63310575 secs)
tests/exception/t9657.nim C                                 ( 0.65112758 secs)
tests/exception/tcontinuexc.nim C                           ( 0.63965297 secs)
tests/exception/tcpp_imported_exc.nim C++                   ( 1.06378961 secs)
tests/exception/tdont_overwrite_typename.nim C              ( 0.68765140 secs)
tests/exception/tdont_overwrite_typename.nim C++            ( 1.51965547 secs)
tests/exception/texcas.nim C                                ( 0.72768855 secs)
tests/exception/texcas.nim C++                              ( 1.62763429 secs)
tests/exception/texcpt1.nim C                               ( 0.66281605 secs)
tests/exception/tfinally3.nim C                             ( 0.76416826 secs)
tests/exception/tnestedreturn.nim C                         ( 0.72755551 secs)
tests/exception/tnestedreturn.nim C++                       ( 1.63434863 secs)
tests/exception/tnestedreturn2.nim C                        ( 0.64758348 secs)
tests/exception/treraise.nim C                              ( 0.72785020 secs)
tests/exception/tshow_real_exception_name.nim C             ( 0.60777998 secs)
tests/exception/tunhandledexc.nim C                         ( 1.95179272 secs)
tests/exception/twrongexc.nim C                             ( 0.64758778 secs)
tests/flags/tgenscript C --genscript                        ( 0.31606197 secs)
tests/flags/tgenscript C sh -c "cd nimcache/tests/flags/tgenscript_7a9eea86db4a06cfbc3b096715a16af8 && sh compile_tgenscript.sh"( 0.43817854 secs)
tests/flags/tgenscript C nimcache/tests/flags/tgenscript_7a9eea86db4a06cfbc3b096715a16af8/tgenscript( 0.02579069 secs)
tests/effects/teffects1.nim C                               ( 0.35453010 secs)
tests/effects/teffects2.nim C                               ( 0.38296199 secs)
tests/effects/teffects3.nim C                               ( 0.29808640 secs)
tests/effects/teffects4.nim C                               ( 0.29384398 secs)
tests/effects/teffects5.nim C                               ( 0.30380917 secs)
tests/effects/teffects6.nim C                               ( 0.70814705 secs)
tests/effects/teffects7.nim C                               ( 0.38659358 secs)
tests/effects/teffects8.nim C                               ( 0.37469149 secs)
tests/effects/tgcsafe.nim C                                 ( 0.37761736 secs)
tests/effects/tgcsafe2.nim C                                ( 0.29731345 secs)
tests/effects/tgcsafe3.nim C                                ( 0.34370399 secs)
tests/effects/tsidee1.nim C                                 ( 0.31174302 secs)
tests/effects/tsidee4.nim C                                 ( 0.28883600 secs)
tests/async/t12221.nim C                                    ( 3.58492804 secs)
tests/async/t3075.nim C                                     ( 1.62777829 secs)
tests/async/t6846.nim C                                     ( 1.78783870 secs)
tests/async/t7192.nim C                                     ( 2.07576680 secs)
tests/async/t7758.nim C                                     ( 3.09165812 secs)
tests/async/t8982.nim C                                     ( 3.27453589 secs)
tests/async/t9201.nim C                                     ( 2.04172826 secs)
tests/async/tacceptcloserace.nim C                          ( 3.14318419 secs)
tests/async/tasyncRecvLine.nim C                            ( 2.73964286 secs)
tests/async/tasync_forward.nim C                            ( 1.82095623 secs)
tests/async/tasync_gcsafe.nim C                             ( 2.38772488 secs)
tests/async/tasync_gcunsafe.nim C                           ( 0.99586034 secs)
tests/async/tasync_in_seq_constr.nim C                      ( 2.22342491 secs)
tests/async/tasync_misc.nim C                               ( 4.68849564 secs)
tests/async/tasync_traceback.nim C                          ( 2.41113949 secs)
tests/async/tasyncall.nim C                                 ( 2.30760121 secs)
tests/async/tasyncawait.nim C                               ( 2.85179758 secs)
tests/async/tasyncawait_cyclebreaker.nim C                  ( 6.35178065 secs)
tests/async/tasyncclosestall.nim C                          (16.06250572 secs)
tests/async/tasyncconnect.nim C                             ( 2.24218440 secs)
tests/async/tasyncdial.nim C                                ( 2.31175971 secs)
tests/async/tasyncdiscard.nim C                             ( 2.22373295 secs)
tests/async/tasyncexceptions.nim C                          ( 2.24370360 secs)
tests/async/tasyncfile.nim C                                ( 2.45183110 secs)
tests/async/tasyncfilewrite.nim C                           ( 2.31575871 secs)
tests/async/tasyncrecursion.nim C                           ( 2.11079383 secs)
tests/async/tasyncsend4757.nim C                            ( 2.53667521 secs)
tests/async/tasyncssl.nim C                                 ( 3.25478530 secs)
tests/async/tasynctry.nim C                                 ( 2.14760423 secs)
tests/async/tawaitsemantics.nim C                           ( 2.39319801 secs)
tests/async/tcallbacks.nim C                                ( 1.33425927 secs)
tests/async/testmanyasyncevents.nim C                       ( 2.08382177 secs)
tests/async/tfuturestream.nim C                             ( 3.58351064 secs)
tests/async/tfuturevar.nim C                                ( 2.12421751 secs)
tests/async/tgeneric_async.nim C                            ( 1.65471601 secs)
tests/async/tgenericasync.nim C                             ( 2.09174371 secs)
tests/async/tioselectors.nim C                              ( 5.53380966 secs)
tests/async/tjsandnativeasync.nim C                         ( 2.67080116 secs)
tests/async/tlambda.nim C                                   ( 2.20778084 secs)
tests/async/tmultisync.nim C                                ( 1.54364681 secs)
tests/async/tnestedpfuturetypeparam.nim C                   ( 2.33064032 secs)
tests/async/tnewasyncudp.nim C                              ( 2.78080869 secs)
tests/async/tnimcall_to_closure.nim C                       ( 1.69477534 secs)
tests/async/tpendingcheck.nim C                             ( 2.28781748 secs)
tests/async/tpolltimeouts.nim C                             ( 2.04794312 secs)
tests/async/treturn_await.nim C                             ( 1.58730602 secs)
tests/async/ttemplateinasync.nim C                          ( 2.18781519 secs)
tests/async/tupcoming_async.nim C                           ( 0.63178468 secs)
tests/async/twinasyncrw.nim C                               ( 0.61988115 secs)
tests/enum/tenum_no_rtti.nim C                              ( 0.57516885 secs)
tests/enum/tenumfieldpragma.nim C                           ( 0.72379136 secs)
tests/enum/tenumfieldpragmanoannot.nim C                    ( 0.33164454 secs)
tests/enum/tenumitems.nim C                                 ( 0.34779835 secs)
tests/enum/tenummix.nim C                                   ( 0.31138420 secs)
tests/enum/tpure_enums_conflict.nim C                       ( 0.30349040 secs)
tests/method/tgeneric_methods.nim C                         ( 0.73015690 secs)
tests/method/tmapper.nim C                                  ( 0.39317179 secs)
tests/method/tmethod.nim C                                  ( 0.31179166 secs)
tests/method/tmethod_issues.nim C                           ( 0.79562163 secs)
tests/method/tmethod_various.nim C                          ( 1.10782695 secs)
tests/method/tmultim.nim C                                  ( 0.67150235 secs)
tests/method/tmultimjs.nim C                                ( 0.65589595 secs)
tests/method/tnildispatcher.nim C                           ( 0.71963644 secs)
tests/method/treturn_var_t.nim C                            ( 0.69580698 secs)
tests/method/tsingle_methods.nim C                          ( 0.67886686 secs)
tests/gc/foreign_thr C                                      ( 1.54710317 secs)
tests/gc/foreign_thr C -d:release                           ( 2.44186234 secs)
tests/gc/foreign_thr C -d:release -d:useRealtimeGC          ( 2.32713008 secs)
tests/gc/foreign_thr C --gc:orc                             ( 1.28783703 secs)
tests/gc/foreign_thr C --gc:orc -d:release                  ( 2.22764087 secs)
tests/gc/foreign_thr C --gc:markAndSweep                    ( 1.12385583 secs)
tests/gc/foreign_thr C -d:release --gc:markAndSweep         ( 2.37975049 secs)
tests/gc/gcemscripten C                                     ( 0.91320920 secs)
tests/gc/gcemscripten C -d:release                          ( 1.94100761 secs)
tests/gc/gcemscripten C -d:release -d:useRealtimeGC         ( 2.02331209 secs)
tests/gc/gcemscripten C --gc:orc                            ( 0.90220165 secs)
tests/gc/gcemscripten C --gc:orc -d:release                 ( 2.05811858 secs)
tests/gc/gcemscripten C --gc:markAndSweep                   ( 0.99592710 secs)
tests/gc/gcemscripten C -d:release --gc:markAndSweep        ( 2.40158463 secs)
tests/gc/gcemscripten C --gc:boehm                          ( 0.94395828 secs)
tests/gc/gcemscripten C -d:release --gc:boehm               ( 1.04682517 secs)
tests/gc/growobjcrash C                                     ( 2.84728622 secs)
tests/gc/growobjcrash C -d:release                          ( 3.08370447 secs)
tests/gc/growobjcrash C -d:release -d:useRealtimeGC         ( 3.07447004 secs)
tests/gc/growobjcrash C --gc:orc                            ( 3.44463849 secs)
tests/gc/growobjcrash C --gc:orc -d:release                 ( 2.97163701 secs)
tests/gc/growobjcrash C --gc:markAndSweep                   ( 2.07900095 secs)
tests/gc/growobjcrash C -d:release --gc:markAndSweep        ( 3.08378649 secs)
tests/gc/growobjcrash C --gc:boehm                          ( 1.71910429 secs)
tests/gc/growobjcrash C -d:release --gc:boehm               ( 1.94004941 secs)
tests/gc/gcbench C                                          ( 9.96574593 secs)
tests/gc/gcbench C -d:release                               ( 3.13792157 secs)
tests/gc/gcbench C -d:release -d:useRealtimeGC              ( 2.65924454 secs)
tests/gc/gcbench C --gc:orc                                 ( 6.96604133 secs)
tests/gc/gcbench C --gc:orc -d:release                      ( 2.90478301 secs)
tests/gc/gcbench C --gc:markAndSweep                        ( 9.13181162 secs)
tests/gc/gcbench C -d:release --gc:markAndSweep             ( 3.19076467 secs)
tests/gc/gcbench C --gc:boehm                               ( 2.23198271 secs)
tests/gc/gcbench C -d:release --gc:boehm                    ( 1.94768047 secs)
tests/gc/gcleak C                                           ( 0.77974606 secs)
tests/gc/gcleak C -d:release                                ( 1.95177579 secs)
tests/gc/gcleak C -d:release -d:useRealtimeGC               ( 1.77731085 secs)
tests/gc/gcleak C --gc:orc                                  ( 0.64384222 secs)
tests/gc/gcleak C --gc:orc -d:release                       ( 1.75505543 secs)
tests/compiler/tasciitables.nim C                           ( 1.38204455 secs)
tests/compiler/tcmdlinecpuamd64.nim C                       ( 0.97563434 secs)
tests/compiler/tcppCompileToNamespace.nim C++               ( 1.29958487 secs)
tests/compiler/tunittest_light.nim C                        ( 0.76769447 secs)
tests/osproc/ta_in.nim C                                    ( 1.08093691 secs)
tests/osproc/ta_out.nim C                                   ( 0.73077846 secs)
tests/osproc/tafalse.nim C                                  ( 0.66390729 secs)
tests/osproc/tclose.nim C                                   ( 1.56833029 secs)
tests/osproc/texecps.nim C                                  ( 1.79224324 secs)
tests/osproc/texitcode.nim C                                ( 1.81406188 secs)
tests/osproc/texitsignal.nim C                              ( 1.53431058 secs)
tests/osproc/tstderr.nim C                                  ( 1.68920350 secs)
tests/osproc/tstdin.nim C                                   ( 1.68140888 secs)
tests/osproc/tstdout.nim C                                  ( 1.70216537 secs)
tests/osproc/tworkingdir.nim C                              ( 1.51286435 secs)
tests/statictypes/t9255.nim C                               ( 0.29853296 secs)
tests/statictypes/tstaticimportcpp.nim C++                  ( 0.85488820 secs)
tests/statictypes/tstatictypes.nim C                        ( 0.75079775 secs)
tests/typerel/t4799.nim C                                   ( 0.86559629 secs)
tests/typerel/t4799.nim C++                                 ( 1.73337650 secs)
tests/typerel/t4799_1.nim C                                 ( 0.76320076 secs)
tests/typerel/t4799_1.nim C++                               ( 1.61219382 secs)
tests/typerel/t4799_2.nim C                                 ( 0.85084939 secs)
tests/typerel/t4799_2.nim C++                               ( 1.61481190 secs)
tests/typerel/t4799_3.nim C                                 ( 0.69537210 secs)
tests/typerel/t4799_3.nim C++                               ( 1.42185879 secs)
tests/typerel/t7600_1.nim C                                 ( 0.48480916 secs)
tests/typerel/t7600_2.nim C                                 ( 0.29778481 secs)
tests/typerel/t8172.nim C                                   ( 0.29155397 secs)
tests/typerel/temptynode.nim C                              ( 0.32293820 secs)
tests/typerel/tgeneric_subtype_regression.nim C             ( 0.29746747 secs)
tests/typerel/tno_int_in_bool_context.nim C                 ( 0.29159212 secs)
tests/typerel/tnoargopenarray.nim C                         ( 0.69461274 secs)
tests/typerel/tnocontains.nim C                             ( 0.31690764 secs)
tests/typerel/tptrs.nim C                                   ( 0.34255743 secs)
tests/typerel/trectuples.nim C                              ( 0.32044578 secs)
tests/typerel/trefs.nim C                                   ( 0.30381465 secs)
tests/typerel/tregionptrs.nim C                             ( 0.32375336 secs)
tests/typerel/trettypeinference.nim C                       ( 0.73153019 secs)
tests/typerel/ttypedesc_as_genericparam1.nim C              ( 0.30306911 secs)
tests/typerel/ttypedesc_as_genericparam2.nim C              ( 0.30493927 secs)
tests/typerel/ttypelessemptyset.nim C                       ( 0.29573917 secs)
tests/typerel/ttypenoval.nim C                              ( 0.33209991 secs)
tests/typerel/typedescs2.nim C                              ( 0.39142036 secs)
tests/typerel/typredef.nim C                                ( 0.31229854 secs)
tests/let/tlet.nim C                                        ( 0.33682346 secs)
tests/let/tlet2.nim C                                       ( 0.31145859 secs)
tests/varres/tnewseq_on_result_vart.nim C                   ( 0.32047176 secs)
tests/varres/tprevent_forloopvar_mutations.nim C            ( 0.41157722 secs)
tests/varres/tvarres1.nim C                                 ( 0.32733583 secs)
tests/varres/tvarres2.nim C                                 ( 0.33578920 secs)
tests/varres/tvarres_via_forwarding.nim C                   ( 0.31559849 secs)
tests/varres/twrong_parameter.nim C                         ( 0.29468775 secs)
tests/compilepragma/test.nim C                              ( 0.66516328 secs)
tests/lent/tnot_allowed_lent.nim C                          ( 0.33752108 secs)
tests/array/tarray.nim C                                    ( 2.85671425 secs)
tests/array/tarraycons.nim C                                ( 0.29170299 secs)
tests/array/tarraycons_ptr_generic2.nim C                   ( 0.35178089 secs)
tests/array/tarrayplus.nim C                                ( 0.31756639 secs)
tests/array/tidx_lit_err1.nim C                             ( 0.31091785 secs)
tests/array/tidx_lit_err2.nim C                             ( 0.35093307 secs)
tests/array/tidx_lit_err3.nim C                             ( 0.29928136 secs)
tests/coroutines/tgc.nim C                                  ( 1.26801944 secs)
tests/coroutines/twait.nim C                                ( 1.40352917 secs)
tests/compiles/trecursive_generic_in_compiles.nim C         ( 1.58152342 secs)
tests/testament/tshould_not_work.nim C                      ( 7.75047302 secs)
tests/gc/gcleak C --gc:markAndSweep                         ( 0.83769274 secs)
tests/gc/gcleak C -d:release --gc:markAndSweep              ( 2.02648640 secs)
tests/gc/gcleak C --gc:boehm                                ( 0.48025727 secs)
tests/gc/gcleak C -d:release --gc:boehm                     ( 0.85533786 secs)
tests/gc/gcleak2 C                                          ( 2.11502934 secs)
tests/gc/gcleak2 C -d:release                               ( 2.18050718 secs)
tests/gc/gcleak2 C -d:release -d:useRealtimeGC              ( 2.09541965 secs)
tests/gc/gcleak2 C --gc:orc                                 ( 2.05113411 secs)
tests/gc/gcleak2 C --gc:orc -d:release                      ( 2.07888937 secs)
tests/gc/gcleak2 C --gc:markAndSweep                        ( 2.96522546 secs)
tests/gc/gcleak2 C -d:release --gc:markAndSweep             ( 2.22004485 secs)
tests/gc/gcleak2 C --gc:boehm                               ( 0.47099805 secs)
tests/gc/gcleak2 C -d:release --gc:boehm                    ( 0.81983304 secs)
tests/gc/gctest C                                           ( 1.70708132 secs)
tests/gc/gctest C -d:release                                ( 2.95280766 secs)
tests/gc/gctest C -d:release -d:useRealtimeGC               ( 2.74129343 secs)
tests/gc/gctest C --gc:markAndSweep                         ( 1.61742496 secs)
tests/gc/gctest C -d:release --gc:markAndSweep              ( 2.86200666 secs)
tests/gc/gctest C --gc:none                                 ( 1.19999695 secs)
tests/gc/gctest C -d:release --gc:none                      ( 2.37531161 secs)
tests/gc/gcleak3 C                                          ( 0.76155710 secs)
tests/gc/gcleak3 C -d:release                               ( 1.90379953 secs)
tests/gc/gcleak3 C -d:release -d:useRealtimeGC              ( 1.76381898 secs)
tests/gc/gcleak3 C --gc:orc                                 ( 0.71582174 secs)
tests/gc/gcleak3 C --gc:orc -d:release                      ( 1.91518545 secs)
tests/gc/gcleak3 C --gc:markAndSweep                        ( 0.70782208 secs)
tests/gc/gcleak3 C -d:release --gc:markAndSweep             ( 1.95908308 secs)
tests/gc/gcleak3 C --gc:boehm                               ( 0.61995173 secs)
tests/gc/gcleak3 C -d:release --gc:boehm                    ( 0.78367662 secs)
tests/gc/gcleak4 C                                          ( 8.81369686 secs)
tests/gc/gcleak4 C -d:release                               ( 2.71806455 secs)
tests/gc/gcleak4 C -d:release -d:useRealtimeGC              ( 2.88352156 secs)
tests/gc/gcleak4 C --gc:orc                                 ( 6.57837105 secs)
tests/gc/gcleak4 C --gc:orc -d:release                      ( 2.88978386 secs)
tests/gc/gcleak4 C --gc:markAndSweep                        ( 5.88140893 secs)
tests/gc/gcleak4 C -d:release --gc:markAndSweep             ( 2.53400469 secs)
tests/gc/gcleak4 C --gc:boehm                               ( 2.88783836 secs)
tests/gc/gcleak4 C -d:release --gc:boehm                    ( 1.80767584 secs)
tests/gc/weakrefs C                                         ( 0.75095987 secs)
tests/niminaction/Chapter1/various1.nim C --nilseqs:on      ( 1.28081107 secs)
tests/niminaction/Chapter2/various2.nim C --nilseqs:on      ( 1.53560781 secs)
tests/niminaction/Chapter2/resultaccept.nim C --nilseqs:on  ( 0.67584038 secs)
tests/niminaction/Chapter2/resultreject.nim C --nilseqs:on  ( 0.32386065 secs)
tests/niminaction/Chapter2/explicit_discard.nim C --nilseqs:on( 0.30004883 secs)
tests/niminaction/Chapter2/no_def_eq.nim C --nilseqs:on     ( 0.29145813 secs)
tests/niminaction/Chapter2/no_iterator.nim C --nilseqs:on   ( 0.30129647 secs)
tests/niminaction/Chapter2/no_seq_type.nim C --nilseqs:on   ( 0.31158447 secs)
tests/niminaction/Chapter3/ChatApp/src/server.nim C --nilseqs:on( 2.48778129 secs)
tests/niminaction/Chapter3/ChatApp/src/client.nim C --nilseqs:on( 3.38850284 secs)
tests/niminaction/Chapter3/various3.nim C --nilseqs:on      ( 3.20519853 secs)
tests/niminaction/Chapter6/WikipediaStats/concurrency_regex.nim C --nilseqs:on( 1.78352785 secs)
tests/niminaction/Chapter6/WikipediaStats/concurrency.nim C --nilseqs:on( 1.65788937 secs)
tests/niminaction/Chapter6/WikipediaStats/naive.nim C --nilseqs:on( 1.13502240 secs)
tests/niminaction/Chapter6/WikipediaStats/parallel_counts.nim C --nilseqs:on( 1.75867176 secs)
tests/niminaction/Chapter6/WikipediaStats/race_condition.nim C --nilseqs:on( 1.34100628 secs)
tests/niminaction/Chapter6/WikipediaStats/sequential_counts.nim C --nilseqs:on( 1.39716363 secs)
tests/niminaction/Chapter6/WikipediaStats/unguarded_access.nim C --nilseqs:on( 0.83652663 secs)
tests/niminaction/Chapter7/Tweeter/src/tweeter.nim C --nilseqs:on( 4.99516320 secs)
tests/niminaction/Chapter7/Tweeter/src/createDatabase.nim C --nilseqs:on( 1.22876835 secs)
tests/niminaction/Chapter7/Tweeter/tests/database_test.nim C --nilseqs:on( 1.96361494 secs)
tests/niminaction/Chapter8/sdl/sdl_test.nim C --nilseqs:on  ( 1.35861230 secs)
tests/niminaction/Chapter8/canvas/canvas_test.nim JS --nilseqs:on( 0.26121807 secs)
tests/niminaction/Chapter8/sfml/sfml_test.nim C++ --nilseqs:on( 2.49510360 secs)
tools/nimgrep C --debugger:on                               ( 5.41337442 secs)
examples/allany.nim C                                       ( 0.64555240 secs)
examples/extract_keyval_pairs_pegs.nim C                    ( 1.96038699 secs)
examples/extract_keyval_pairs_re.nim C                      ( 1.02033305 secs)
examples/hallo.nim C                                        ( 0.54146910 secs)
examples/maximum.nim C                                      ( 1.03287935 secs)
examples/statcsv.nim C                                      ( 1.51764774 secs)
examples/tunit.nim C                                        ( 2.01918650 secs)
examples/talk/dsl.nim C                                     ( 0.98522210 secs)
examples/talk/formatoptimizer.nim C                         ( 0.59986639 secs)
examples/talk/hoisting.nim C                                ( 0.62229633 secs)
examples/talk/lazyeval.nim C                                ( 0.63048625 secs)
examples/talk/quasiquote.nim C                              ( 0.68656373 secs)
examples/talk/tags.nim C                                    ( 0.58560348 secs)
lib/pure/algorithm.nim C                                    ( 0.73752522 secs)
lib/pure/async.nim C                                        ( 1.11763024 secs)
lib/pure/asyncdispatch.nim C                                ( 1.35809994 secs)
lib/pure/asyncfile.nim C                                    ( 1.41513228 secs)
lib/pure/asyncftpclient.nim C                               ( 1.51570773 secs)
lib/pure/asyncfutures.nim C                                 ( 1.10763192 secs)
lib/pure/asynchttpserver.nim C                              ( 1.41293359 secs)
lib/pure/asyncmacro.nim C                                   ( 1.14215517 secs)
lib/pure/asyncnet.nim C                                     ( 1.54368830 secs)
lib/pure/asyncstreams.nim C                                 ( 1.15487766 secs)
lib/pure/base64.nim C                                       ( 0.56800604 secs)
lib/pure/bitops.nim C                                       ( 0.58526969 secs)
lib/pure/browsers.nim C                                     ( 1.12158775 secs)
lib/pure/cgi.nim C                                          ( 1.04812407 secs)
lib/pure/collections/chains.nim C                           ( 0.56891155 secs)
lib/pure/collections/critbits.nim C                         ( 0.77629590 secs)
lib/pure/collections/deques.nim C                           ( 0.79232740 secs)
lib/pure/collections/heapqueue.nim C                        ( 0.64757228 secs)
lib/pure/collections/intsets.nim C                          ( 0.91716313 secs)
lib/pure/collections/lists.nim C                            ( 0.65045190 secs)
lib/pure/collections/rtarrays.nim C                         ( 0.53638458 secs)
lib/pure/collections/sequtils.nim C                         ( 1.55604172 secs)
lib/pure/collections/sets.nim C                             ( 1.18735886 secs)
lib/pure/collections/tables.nim C                           ( 1.54282928 secs)
lib/pure/colors.nim C                                       ( 0.85985231 secs)
lib/pure/complex.nim C                                      ( 0.88756084 secs)
lib/pure/concurrency/atomics.nim C                          ( 0.56076288 secs)
lib/pure/concurrency/cpuinfo.nim C                          ( 0.55964112 secs)
lib/pure/concurrency/cpuload.nim C                          ( 0.57578039 secs)
lib/pure/concurrency/threadpool.nim C                       ( 1.38729048 secs)
lib/pure/cookies.nim C                                      ( 1.49085426 secs)
lib/pure/coro.nim C                                         ( 1.04322958 secs)
lib/pure/cstrutils.nim C                                    ( 0.60618281 secs)
lib/pure/db_common.nim C                                    ( 0.60285926 secs)
lib/pure/distros.nim C                                      ( 1.15825510 secs)
lib/pure/dynlib.nim C                                       ( 0.89603758 secs)
lib/pure/encodings.nim C                                    ( 1.02790093 secs)
lib/pure/endians.nim C                                      ( 0.54980922 secs)
lib/pure/fenv.nim C                                         ( 0.60807753 secs)
lib/pure/future.nim C                                       ( 1.54024386 secs)
lib/pure/hashes.nim C                                       ( 0.70232201 secs)
lib/pure/htmlgen.nim C                                      ( 0.91289139 secs)
lib/pure/htmlparser.nim C                                   ( 1.17330527 secs)
lib/pure/httpclient.nim C                                   ( 1.69766092 secs)
lib/pure/httpcore.nim C                                     ( 1.26497197 secs)
lib/pure/json.nim C                                         ( 2.15807176 secs)
lib/pure/lenientops.nim C                                   ( 0.54116797 secs)
lib/pure/lexbase.nim C                                      ( 0.88913107 secs)
lib/pure/logging.nim C                                      ( 1.52930021 secs)
lib/pure/marshal.nim C                                      ( 1.17432356 secs)
lib/pure/math.nim C                                         ( 0.92799163 secs)
lib/pure/md5.nim C                                          ( 0.66373181 secs)
lib/pure/memfiles.nim C                                     ( 1.14881825 secs)
lib/pure/mersenne.nim C                                     ( 0.69303536 secs)
lib/pure/mimetypes.nim C                                    ( 1.47403479 secs)
lib/pure/nativesockets.nim C                                ( 1.06035805 secs)
lib/pure/net.nim C                                          ( 1.21404195 secs)
lib/pure/nimprof.nim C                                      ( 1.21156311 secs)
lib/pure/nimtracker.nim C                                   ( 0.57730269 secs)
lib/pure/oids.nim C                                         ( 1.01729107 secs)
lib/pure/options.nim C                                      ( 2.26145673 secs)
lib/pure/os.nim C                                           ( 1.22692895 secs)
lib/pure/osproc.nim C                                       ( 1.12979817 secs)
lib/pure/oswalkdir.nim C                                    ( 1.03621459 secs)
lib/pure/parsecfg.nim C                                     ( 0.96558785 secs)
lib/pure/parsecsv.nim C                                     ( 2.08014035 secs)
lib/pure/parsejson.nim C                                    ( 0.97416568 secs)
lib/pure/parseopt.nim C                                     ( 1.12005949 secs)
lib/pure/parsesql.nim C                                     ( 0.95148802 secs)
lib/pure/parseutils.nim C                                   ( 0.72458982 secs)
lib/pure/parsexml.nim C                                     ( 0.92188525 secs)
lib/pure/pathnorm.nim C                                     ( 0.53735447 secs)
lib/pure/pegs.nim C                                         ( 2.03228545 secs)
lib/pure/punycode.nim C                                     ( 1.11992025 secs)
lib/pure/random.nim C                                       ( 1.18350101 secs)
lib/pure/rationals.nim C                                    ( 0.75957799 secs)
lib/pure/reservedmem.nim C                                  ( 1.08351088 secs)
lib/pure/ropes.nim C                                        ( 0.57332420 secs)
tests/gc/weakrefs C -d:release                              ( 1.94299173 secs)
tests/gc/weakrefs C -d:release -d:useRealtimeGC             ( 1.85484815 secs)
tests/gc/weakrefs C --gc:orc                                ( 0.72610664 secs)
tests/gc/weakrefs C --gc:orc -d:release                     ( 1.94122458 secs)
tests/gc/weakrefs C --gc:markAndSweep                       ( 1.17895222 secs)
tests/gc/weakrefs C -d:release --gc:markAndSweep            ( 2.91563678 secs)
tests/gc/cycleleak C                                        ( 0.90778756 secs)
tests/gc/cycleleak C -d:release                             ( 1.85580516 secs)
tests/gc/cycleleak C -d:release -d:useRealtimeGC            ( 1.99359488 secs)
tests/gc/cycleleak C --gc:orc                               ( 2.06138015 secs)
tests/gc/cycleleak C --gc:orc -d:release                    ( 1.99540162 secs)
tests/gc/cycleleak C --gc:markAndSweep                      ( 0.69976616 secs)
tests/gc/cycleleak C -d:release --gc:markAndSweep           ( 2.06447601 secs)
tests/gc/cycleleak C --gc:boehm                             ( 0.48779416 secs)
tests/gc/cycleleak C -d:release --gc:boehm                  ( 0.59890914 secs)
tests/gc/closureleak C                                      ( 0.71972919 secs)
tests/gc/closureleak C -d:release                           ( 1.97085357 secs)
tests/gc/closureleak C -d:release -d:useRealtimeGC          ( 1.87097526 secs)
tests/gc/closureleak C --gc:orc                             ( 0.82466698 secs)
tests/gc/closureleak C --gc:orc -d:release                  ( 1.86378717 secs)
tests/gc/closureleak C --gc:markAndSweep                    ( 0.66782737 secs)
tests/gc/closureleak C -d:release --gc:markAndSweep         ( 2.02461600 secs)
tests/gc/refarrayleak C                                     ( 0.73570371 secs)
tests/gc/refarrayleak C -d:release                          ( 1.92378521 secs)
tests/gc/refarrayleak C -d:release -d:useRealtimeGC         ( 1.82788610 secs)
tests/gc/refarrayleak C --gc:orc                            ( 0.70512533 secs)
tests/gc/refarrayleak C --gc:orc -d:release                 ( 1.91436934 secs)
tests/gc/tlists C                                           ( 2.14970231 secs)
tests/gc/tlists C -d:release                                ( 2.58985853 secs)
tests/gc/tlists C -d:release -d:useRealtimeGC               ( 2.62127471 secs)
tests/gc/tlists C --gc:orc                                  ( 1.51511717 secs)
tests/gc/tlists C --gc:orc -d:release                       ( 2.49176621 secs)
tests/gc/tlists C --gc:markAndSweep                         ( 1.87586474 secs)
tests/gc/tlists C -d:release --gc:markAndSweep              ( 2.61558270 secs)
tests/gc/thavlak C                                          (17.92855191 secs)
tests/gc/thavlak C -d:release                               ( 4.02596188 secs)
tests/gc/thavlak C -d:release -d:useRealtimeGC              ( 3.69968152 secs)
tests/gc/thavlak C --gc:orc                                 (10.31575179 secs)
tests/gc/thavlak C --gc:orc -d:release                      ( 3.28061485 secs)
tests/gc/thavlak C --gc:markAndSweep                        (15.34764981 secs)
tests/gc/thavlak C -d:release --gc:markAndSweep             ( 3.93416476 secs)
tests/gc/stackrefleak C                                     ( 1.07873201 secs)
